Station;010 Wedding;018 Schöneberg;027 Marienfelde;032 Grunewald;042 Neukölln;077 Buch;085 Friedrichshagen;088 Messwagen Leipziger Str.;115 Hardenbergplatz;117 Schildhornstraße;124 Mariendorfer Damm;143 Silbersteinstraße;145 Frohnau;171 Mitte;174 Frankfurter Allee;220 Karl-Marx-Straße;282 Karlshorst
Messkomponente;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid;Stickstoffmonoxid
Einheit;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³;µg/m³
Messzeit;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte;Stundenwerte

07.04.2017 18:00;5;2;0;0;3;1;1;;16;40;80;11;0;3;26;81;3
07.04.2017 19:00;4;2;0;0;5;0;1;;7;21;63;5;0;3;18;69;2
07.04.2017 20:00;4;2;0;0;2;0;0;;12;22;46;7;0;2;15;79;2
07.04.2017 21:00;7;1;0;0;2;0;0;;10;17;33;5;0;1;14;48;1
07.04.2017 22:00;8;1;0;0;3;0;1;;8;13;28;5;0;1;11;34;1
07.04.2017 23:00;7;1;0;0;1;0;0;;10;14;23;3;0;1;8;40;1
08.04.2017 00:00;6;1;0;0;1;0;0;;5;11;17;3;0;0;8;30;1
08.04.2017 01:00;5;1;0;0;1;0;0;;4;6;17;2;0;0;6;21;1
08.04.2017 02:00;2;0;0;0;0;0;0;;2;3;8;2;0;0;3;20;1
08.04.2017 03:00;2;1;0;0;0;0;0;;2;2;9;1;0;0;2;17;1
08.04.2017 04:00;1;1;0;0;0;0;0;;4;2;8;1;0;1;1;10;1
08.04.2017 05:00;2;1;0;0;1;0;0;;2;4;9;1;0;1;2;10;1
08.04.2017 06:00;2;1;0;0;1;0;0;;2;10;14;3;0;1;3;10;1
08.04.2017 07:00;6;1;0;0;1;0;0;;5;11;23;3;0;1;7;14;1
08.04.2017 08:00;2;2;1;0;3;0;0;;8;15;40;6;0;37;6;26;1
08.04.2017 09:00;3;3;1;0;3;0;0;;8;25;34;6;0;2;5;20;3
08.04.2017 10:00;7;3;1;0;4;0;1;;11;29;53;8;0;3;14;45;2
08.04.2017 11:00;9;4;1;0;5;1;1;;13;33;67;9;0;6;20;43;3
08.04.2017 12:00;6;3;1;0;4;1;2;;21;28;65;12;0;5;21;36;3
08.04.2017 13:00;6;4;1;0;4;0;2;;17;30;64;14;0;6;18;44;3
08.04.2017 14:00;7;2;1;0;3;0;2;;13;20;61;16;0;3;19;49;3
08.04.2017 15:00;4;2;1;0;4;0;1;;14;19;51;13;0;5;12;44;2
08.04.2017 16:00;1;1;1;0;2;0;1;;12;23;41;6;0;4;6;45;1
08.04.2017 17:00;3;1;0;0;3;0;0;;11;13;47;9;0;3;9;37;1
08.04.2017 18:00;6;1;1;0;3;0;0;;12;6;56;8;0;2;11;26;1
08.04.2017 19:00;3;1;1;0;3;0;0;;13;23;64;8;0;2;7;27;1
08.04.2017 20:00;1;1;0;0;4;0;0;;17;28;48;8;0;2;6;68;1
08.04.2017 21:00;1;1;0;0;4;0;0;;12;30;60;9;0;2;2;66;0
08.04.2017 22:00;1;1;0;0;2;0;1;;15;30;70;8;0;1;2;23;0
08.04.2017 23:00;1;1;1;0;3;0;1;;20;13;47;23;0;1;1;8;0
09.04.2017 00:00;1;1;1;0;2;0;1;;14;6;14;44;0;0;1;8;0
09.04.2017 01:00;1;1;0;0;1;0;0;;18;7;12;37;0;1;5;8;0
09.04.2017 02:00;1;1;0;0;1;0;0;;9;7;9;31;0;1;7;8;0
09.04.2017 03:00;1;1;1;0;2;0;1;;9;17;35;17;0;1;4;9;0
09.04.2017 04:00;2;1;4;0;1;0;0;;14;14;39;34;0;1;5;19;0
09.04.2017 05:00;8;1;1;0;1;0;1;;8;13;42;20;0;1;5;6;0
09.04.2017 06:00;6;1;4;0;1;0;1;;27;25;33;29;0;1;5;8;1
09.04.2017 07:00;3;8;6;0;2;1;1;;27;33;26;35;0;1;7;6;1
09.04.2017 08:00;2;16;14;0;3;3;1;;26;45;19;34;0;2;15;9;2
09.04.2017 09:00;6;19;8;2;6;3;2;;27;29;38;38;1;7;14;16;3
09.04.2017 10:00;8;11;5;1;8;1;3;;53;38;36;50;1;11;15;30;4
09.04.2017 11:00;8;3;2;0;6;1;2;;22;15;48;30;1;11;14;21;3
09.04.2017 12:00;4;1;1;0;2;1;2;;17;13;41;19;0;4;12;22;2
09.04.2017 13:00;3;1;0;0;2;0;2;;14;11;23;28;0;3;14;20;1
09.04.2017 14:00;3;1;0;0;1;0;1;;21;12;34;25;0;2;10;24;1
09.04.2017 15:00;3;1;0;0;1;0;1;;22;9;27;13;0;4;11;24;1
09.04.2017 16:00;2;1;0;0;1;0;1;;34;12;16;17;0;2;11;21;1
09.04.2017 17:00;2;1;0;0;1;0;1;;18;9;29;40;0;5;9;30;1
09.04.2017 18:00;1;1;0;0;1;0;1;;23;13;17;29;0;3;11;27;0
09.04.2017 19:00;2;1;0;0;0;0;1;;43;11;22;40;0;2;7;34;1
09.04.2017 20:00;4;1;0;0;1;0;1;;65;14;31;37;0;1;14;50;0
09.04.2017 21:00;1;2;0;0;1;0;1;;64;13;67;21;0;1;8;69;2
09.04.2017 22:00;1;4;0;0;6;0;0;;55;18;86;39;0;1;10;61;2
09.04.2017 23:00;1;2;0;0;2;1;0;;43;19;91;56;0;23;15;47;2
10.04.2017 00:00;1;2;0;0;6;1;0;;37;11;57;49;0;15;15;33;2
10.04.2017 01:00;0;1;0;0;11;1;0;;26;10;40;70;1;9;21;25;3
10.04.2017 02:00;1;1;0;2;3;1;0;;24;4;17;35;1;5;17;22;4
10.04.2017 03:00;0;1;2;7;1;1;0;;13;2;8;18;3;1;14;19;5
10.04.2017 04:00;0;1;0;1;0;0;0;;22;3;12;26;13;1;11;11;5
10.04.2017 05:00;1;1;0;1;1;0;0;;17;18;27;69;15;2;12;10;8
10.04.2017 06:00;1;1;0;5;1;1;0;;29;34;58;56;13;0;36;24;21
10.04.2017 07:00;6;8;0;15;8;4;1;;57;91;105;227;11;2;84;85;48
10.04.2017 08:00;26;12;1;23;12;13;2;;59;74;119;143;6;7;88;86;57
10.04.2017 09:00;26;12;4;2;13;21;5;;55;58;106;123;4;12;43;70;14
10.04.2017 10:00;23;7;3;1;9;13;4;;71;46;98;123;2;25;31;96;9
10.04.2017 11:00;11;6;3;0;7;8;3;;33;33;115;84;1;25;20;78;7
10.04.2017 12:00;6;3;1;0;3;3;3;;27;25;91;32;1;8;47;80;4
10.04.2017 13:00;4;2;1;0;2;2;1;;25;23;51;15;1;6;31;58;3
10.04.2017 14:00;5;3;1;0;2;1;1;;9;19;53;8;1;2;19;46;2
10.04.2017 15:00;2;1;1;0;2;1;1;;9;18;51;10;1;3;20;;3
10.04.2017 16:00;2;2;1;0;3;1;1;;9;17;49;9;1;3;19;;2
10.04.2017 17:00;3;1;1;0;2;1;1;;8;22;52;13;1;2;17;38;2
10.04.2017 18:00;3;1;0;0;2;1;1;;11;23;44;10;1;2;13;49;2
10.04.2017 19:00;2;1;0;0;2;1;1;;8;17;47;6;1;1;8;36;1
10.04.2017 20:00;1;1;0;0;1;1;0;;6;13;30;5;0;0;6;45;1
10.04.2017 21:00;1;1;0;0;2;1;0;;5;8;28;4;0;1;4;33;1
10.04.2017 22:00;3;0;0;0;2;1;0;;5;8;23;4;1;1;3;26;1
10.04.2017 23:00;5;1;0;0;1;1;0;;5;5;18;2;0;0;4;27;1
11.04.2017 00:00;5;0;0;0;1;1;0;;8;6;14;2;0;0;3;17;1
11.04.2017 01:00;4;0;0;0;0;1;0;;4;5;8;2;0;0;2;8;0
11.04.2017 02:00;4;0;0;0;0;1;0;;1;1;4;1;0;0;2;10;0
11.04.2017 03:00;3;0;0;0;0;1;0;;3;1;4;1;0;0;3;12;0
11.04.2017 04:00;3;0;0;0;0;1;0;;3;1;8;1;0;0;3;6;0
11.04.2017 05:00;3;0;0;0;1;1;0;;4;11;9;1;0;0;3;5;0
11.04.2017 06:00;6;0;0;0;0;0;0;;6;25;31;3;0;0;8;9;1
11.04.2017 07:00;7;1;0;0;3;;0;;12;42;94;13;0;2;56;44;1
11.04.2017 08:00;7;2;1;0;3;1;1;;22;54;76;20;0;4;79;62;3
11.04.2017 09:00;10;2;1;0;5;1;2;;18;38;80;19;0;8;66;51;4
11.04.2017 10:00;8;2;1;0;5;1;1;;22;38;84;18;0;5;60;53;3
11.04.2017 11:00;12;3;1;0;4;4;1;;16;39;92;17;0;9;66;106;4
11.04.2017 12:00;6;5;1;1;5;1;2;;16;23;68;17;0;6;35;99;5
11.04.2017 13:00;9;3;1;0;7;1;2;;26;36;61;11;0;8;52;78;5
11.04.2017 14:00;8;3;1;0;4;1;1;;15;42;73;11;0;6;57;73;3
11.04.2017 15:00;10;4;1;0;6;1;2;;22;33;73;31;0;8;53;87;5
11.04.2017 16:00;8;2;1;0;3;0;2;;15;42;65;18;0;7;73;65;5
11.04.2017 17:00;8;1;1;0;3;0;1;;15;32;60;14;0;5;52;72;3
11.04.2017 18:00;6;2;1;0;3;0;1;;12;27;56;27;0;5;50;70;2
11.04.2017 19:00;7;1;0;0;3;0;1;;12;34;53;12;0;6;41;61;2
11.04.2017 20:00;6;1;0;0;3;0;0;;11;25;49;8;0;4;25;69;1
11.04.2017 21:00;7;0;0;0;3;0;0;;8;25;45;7;0;2;19;44;0
11.04.2017 22:00;2;0;0;0;1;0;0;;14;24;52;13;0;1;23;33;0
11.04.2017 23:00;3;0;0;0;1;0;0;;17;18;48;35;0;1;14;35;0
12.04.2017 00:00;3;0;0;0;1;0;0;;15;9;28;15;0;1;5;24;0
12.04.2017 01:00;1;0;0;0;2;0;0;;7;5;10;13;0;1;6;14;0
12.04.2017 02:00;0;0;0;0;1;0;0;;8;5;6;6;0;1;4;22;0
12.04.2017 03:00;1;0;0;0;1;0;0;;6;3;8;4;0;1;2;11;0
12.04.2017 04:00;1;0;0;0;1;0;0;;4;3;8;6;0;1;3;6;0
12.04.2017 05:00;1;0;0;0;1;0;0;;9;15;15;10;0;1;5;7;0
12.04.2017 06:00;2;1;0;0;3;0;0;;9;16;32;29;0;1;15;25;0
12.04.2017 07:00;10;1;1;0;3;1;0;;16;43;110;80;0;2;63;64;1
12.04.2017 08:00;9;4;1;0;6;2;0;;29;52;101;97;0;3;50;80;6
12.04.2017 09:00;10;4;2;0;10;2;1;;37;51;122;90;0;6;62;79;8
12.04.2017 10:00;10;8;3;1;8;2;1;;46;52;86;107;1;8;31;233;7
12.04.2017 11:00;9;7;3;1;9;3;2;;42;42;91;61;1;13;36;64;6
12.04.2017 12:00;8;4;2;1;8;4;1;;33;43;71;77;0;10;35;69;5
12.04.2017 13:00;7;3;2;0;6;5;1;;23;34;57;37;0;5;61;74;2
12.04.2017 14:00;8;3;1;0;4;8;1;;22;30;79;37;0;4;50;66;2
12.04.2017 15:00;8;2;1;0;3;2;1;;20;31;57;25;0;6;58;55;2
12.04.2017 16:00;8;2;1;0;3;1;1;;23;42;78;26;0;6;65;77;2
12.04.2017 17:00;11;2;1;0;3;0;0;;22;46;67;13;0;6;73;77;2
12.04.2017 18:00;12;2;1;0;4;0;1;;25;74;111;23;0;9;70;102;2
12.04.2017 19:00;8;1;1;0;4;0;0;;22;57;97;14;0;6;62;84;3
12.04.2017 20:00;4;1;0;0;2;0;0;;23;30;54;13;0;5;50;66;1
12.04.2017 21:00;5;1;0;0;1;0;0;;12;22;47;14;0;2;32;43;0
12.04.2017 22:00;5;1;0;0;2;0;0;;8;13;29;5;0;2;22;34;1
12.04.2017 23:00;3;0;0;0;2;0;0;;10;10;24;5;0;4;16;25;0
13.04.2017 00:00;2;0;0;0;1;0;0;;9;6;20;3;0;1;12;22;0
13.04.2017 01:00;3;0;0;0;1;0;0;;6;6;10;2;0;1;11;12;0
13.04.2017 02:00;2;0;0;0;0;0;0;;3;3;7;1;0;1;7;9;0
13.04.2017 03:00;2;0;0;0;0;0;0;;3;2;5;1;0;1;4;9;1
13.04.2017 04:00;3;0;0;0;1;0;0;;5;1;6;1;0;1;3;8;0
13.04.2017 05:00;4;0;0;0;0;0;0;;4;13;11;1;0;0;4;4;1
13.04.2017 06:00;3;2;0;0;1;0;0;;9;23;36;7;0;1;23;15;1
13.04.2017 07:00;5;0;0;0;2;0;1;;20;55;76;20;0;2;90;50;2
13.04.2017 08:00;11;2;1;0;3;1;1;;20;54;85;18;0;5;89;61;6
13.04.2017 09:00;12;3;1;0;7;1;3;;22;42;84;23;1;7;64;60;8
13.04.2017 10:00;10;3;1;0;4;1;2;;21;30;66;10;0;8;58;68;8
13.04.2017 11:00;8;2;1;0;4;1;1;;19;32;75;7;0;5;35;86;3
13.04.2017 12:00;7;2;1;0;3;1;2;;18;;72;13;0;6;52;71;5
13.04.2017 13:00;7;;1;0;2;1;1;;15;28;51;10;0;7;36;89;4
13.04.2017 14:00;7;2;1;0;2;1;1;;14;35;76;12;0;4;55;61;4
13.04.2017 15:00;4;2;1;0;2;1;1;;12;31;78;15;0;4;29;86;3
13.04.2017 16:00;7;2;1;0;3;1;2;;24;40;74;12;0;7;70;74;3
13.04.2017 17:00;7;1;1;0;4;1;1;;22;30;67;13;0;5;56;95;3
13.04.2017 18:00;6;1;1;0;5;3;1;;12;29;54;11;0;4;41;67;2
13.04.2017 19:00;6;1;1;0;6;0;1;;12;21;50;8;0;8;33;63;2
13.04.2017 20:00;6;1;0;0;1;0;0;;12;22;40;7;0;4;28;73;1
13.04.2017 21:00;7;1;0;0;2;0;0;;14;17;41;5;0;2;20;52;1
13.04.2017 22:00;5;0;0;0;3;0;0;;10;17;35;4;0;1;17;41;1
13.04.2017 23:00;;0;0;0;1;0;0;;9;13;25;3;0;1;12;34;1
14.04.2017 00:00;4;0;0;0;0;0;0;;5;7;15;2;0;1;11;22;1
14.04.2017 01:00;4;0;0;0;1;0;0;;3;7;14;2;0;1;8;21;1
14.04.2017 02:00;3;0;0;0;1;0;0;;4;2;7;1;0;0;7;13;1
14.04.2017 03:00;2;0;0;0;2;0;1;;4;3;7;1;0;0;6;16;1
14.04.2017 04:00;1;0;0;0;1;0;0;;6;2;5;1;0;0;3;10;0
14.04.2017 05:00;1;0;0;0;1;0;0;;4;5;6;1;0;0;4;10;0
14.04.2017 06:00;1;0;0;0;1;0;0;;6;4;7;1;0;0;10;7;0
14.04.2017 07:00;1;0;0;0;1;0;1;;7;6;16;2;0;0;6;9;0
14.04.2017 08:00;4;1;1;0;1;0;1;;8;8;16;2;1;1;9;11;0
14.04.2017 09:00;5;1;1;0;2;0;1;;7;5;15;4;1;2;10;13;2
14.04.2017 10:00;5;1;1;0;2;1;1;;9;11;18;3;1;3;12;13;2
14.04.2017 11:00;5;1;0;0;3;0;1;;10;8;23;3;1;5;11;16;1
14.04.2017 12:00;4;1;0;0;2;0;1;;16;13;29;4;1;9;16;21;2
14.04.2017 13:00;4;1;0;0;2;0;1;;13;10;33;4;1;5;15;20;3
14.04.2017 14:00;3;1;0;0;3;0;1;;14;8;32;7;1;2;16;32;1
14.04.2017 15:00;4;1;0;0;2;0;1;;13;9;25;7;1;4;16;38;1
14.04.2017 16:00;4;1;0;0;2;0;1;;14;10;23;10;0;6;13;33;0
14.04.2017 17:00;2;1;0;0;2;0;1;;18;10;28;6;1;5;14;34;1
14.04.2017 18:00;1;1;0;0;2;0;1;;20;8;28;11;0;3;10;31;0
14.04.2017 19:00;1;1;0;0;2;0;1;;18;12;30;12;1;8;15;33;0
14.04.2017 20:00;1;1;0;0;2;0;0;;15;11;36;6;1;8;18;39;0
14.04.2017 21:00;2;1;0;0;1;0;1;;11;8;26;3;0;2;16;32;0
14.04.2017 22:00;1;0;0;0;3;0;1;;15;10;24;3;0;0;15;25;0
14.04.2017 23:00;2;0;0;0;2;0;0;;17;9;24;2;0;1;16;35;0
15.04.2017 00:00;;0;0;0;1;0;0;;9;6;21;2;0;1;11;29;0
15.04.2017 01:00;4;0;0;0;2;0;1;;6;7;18;2;0;1;13;13;0
15.04.2017 02:00;2;0;0;0;1;0;0;;4;2;14;2;0;1;10;17;0
15.04.2017 03:00;2;0;0;0;1;0;0;;3;3;13;2;0;1;8;16;0
15.04.2017 04:00;2;0;0;0;1;0;0;;5;3;15;5;0;1;4;11;0
15.04.2017 05:00;2;1;0;0;1;0;0;;8;6;15;9;1;1;10;13;0
15.04.2017 06:00;2;1;0;0;2;0;0;;17;20;21;11;1;0;6;17;1
15.04.2017 07:00;4;1;0;1;3;1;0;;16;35;37;31;0;2;10;23;2
15.04.2017 08:00;5;3;1;3;4;2;1;;23;24;36;55;1;3;18;40;4
15.04.2017 09:00;7;3;1;1;3;2;1;;27;29;35;55;1;3;26;29;3
15.04.2017 10:00;8;3;1;1;4;2;1;;51;31;28;66;1;8;18;33;3
15.04.2017 11:00;7;3;1;0;4;1;1;;41;34;39;66;1;12;14;39;3
15.04.2017 12:00;6;3;1;0;3;2;1;;33;32;37;57;1;13;11;52;2
15.04.2017 13:00;5;3;0;0;4;2;1;;31;29;48;64;1;6;12;68;2
15.04.2017 14:00;4;3;1;0;4;1;1;;28;28;43;41;1;6;12;70;2
15.04.2017 15:00;5;3;1;0;4;2;1;;27;21;41;45;1;8;21;72;2
15.04.2017 16:00;4;1;0;0;3;1;1;;18;18;33;15;1;4;24;63;1
15.04.2017 17:00;4;1;0;0;2;0;1;;26;15;30;10;0;6;21;61;1
15.04.2017 18:00;6;1;0;0;3;1;1;;12;15;26;5;0;4;17;59;2
15.04.2017 19:00;5;1;0;0;2;0;1;;11;15;35;3;0;4;16;56;1
15.04.2017 20:00;5;1;0;0;2;0;0;;11;14;28;5;0;3;13;49;1
15.04.2017 21:00;5;1;0;0;1;0;0;;5;11;31;3;0;1;7;42;1
15.04.2017 22:00;5;1;0;0;1;0;0;;7;9;20;3;0;0;8;28;1
15.04.2017 23:00;3;1;0;0;1;0;0;;10;12;18;4;0;1;14;36;1
16.04.2017 00:00;3;1;0;0;1;0;0;;7;10;20;4;0;1;11;21;0
16.04.2017 01:00;4;1;0;0;1;0;0;;5;6;10;2;0;0;7;18;1
16.04.2017 02:00;3;1;0;0;2;0;0;;4;4;6;2;0;1;6;15;1
16.04.2017 03:00;2;1;0;0;1;1;0;;3;2;5;2;0;1;7;14;1
16.04.2017 04:00;1;1;0;0;1;1;0;;5;2;6;1;0;1;5;12;0
16.04.2017 05:00;1;0;0;0;0;0;0;;3;3;7;1;0;0;6;10;0
16.04.2017 06:00;2;1;0;0;0;0;0;;6;3;7;3;0;1;7;12;0
16.04.2017 07:00;2;1;0;0;0;0;0;;4;4;8;2;0;0;5;10;0
16.04.2017 08:00;2;0;0;0;1;0;0;;4;6;11;2;0;0;5;9;0
16.04.2017 09:00;4;1;0;0;1;0;1;;4;6;15;2;0;1;5;8;0
16.04.2017 10:00;6;1;0;0;1;1;1;;6;7;19;3;0;1;5;12;1
16.04.2017 11:00;6;2;0;0;3;0;2;;11;10;25;3;0;4;6;17;2
16.04.2017 12:00;5;2;1;0;3;1;1;;10;17;31;7;0;3;9;16;1
16.04.2017 13:00;1;1;0;0;2;1;1;;17;20;28;9;0;2;4;14;1
16.04.2017 14:00;3;2;0;0;2;0;1;;20;12;37;11;0;3;3;14;1
16.04.2017 15:00;1;1;1;0;2;0;1;;14;8;40;11;0;2;3;12;1
16.04.2017 16:00;2;3;1;0;3;1;1;;22;4;46;8;0;3;9;29;1
16.04.2017 17:00;4;2;1;0;2;1;1;;18;8;34;9;0;3;11;18;1
16.04.2017 18:00;5;2;1;0;1;0;1;;14;13;57;11;0;3;17;29;1
16.04.2017 19:00;4;2;0;0;2;0;1;;25;14;61;9;0;2;24;39;0
16.04.2017 20:00;2;1;0;0;2;0;0;;29;24;76;9;0;4;9;47;0
